Mon Mar 25 15:53:23 2019


Number of Points = 17400

Depth (nm)	Load (µN)	Time (s)
0.000000	2.266160	0.000000
0.326805	2.314718	0.016667
0.331478	2.427090	0.033333
64.547806	21.830136	10.666667
64.552563	21.830136	10.683333
64.718339	21.860975	10.700000
64.884183	21.801354	10.716667
65.050162	21.560875	10.733333
64.893696	21.801354	10.750000
64.898452	21.801354	10.766667
65.064092	22.013468	10.783333
65.391092	21.803592	10.800000
65.234625	22.044547	10.816667
65.561488	22.016066	10.833333
65.405157	22.075685	10.850000
65.732020	22.047265	10.866667
65.736709	22.138141	10.883333
65.741465	22.138141	10.900000
65.907241	22.169460	10.916667
65.911861	22.351511	10.933333
66.077636	22.383009	10.950000
66.243412	22.414567	10.966667
66.409256	22.354951	10.983333
66.414012	22.354951	11.000000
66.418701	22.446185	11.016667
66.423320	22.628832	11.033333
66.750183	22.601015	11.050000
67.077114	22.481786	11.066667
67.081939	22.390372	11.083333
67.086627	22.481786	11.100000
67.413627	22.271142	11.116667
67.418384	22.271142	11.133333
67.423140	22.271142	11.150000
67.427897	22.271142	11.166667
67.593672	22.302942	11.183333
67.598360	22.394416	11.200000
67.603048	22.485950	11.216667
67.768823	22.517929	11.233333
67.934461	22.733454	11.250000
68.100167	22.857564	11.266667
68.104923	22.857564	11.283333
68.270767	22.797952	11.300000
68.436542	22.830292	11.316667
68.441368	22.738340	11.333333
68.607142	22.770680	11.350000
68.611830	22.862691	11.366667
68.938761	22.743469	11.383333
68.943587	22.651457	11.400000
69.109431	22.591845	11.416667
68.953100	22.651457	11.433333
69.118806	22.775929	11.450000
69.123424	22.960250	11.466667
69.450355	22.841030	11.483333
69.455112	22.841030	11.500000
69.620887	22.873671	11.516667
69.625574	22.965981	11.533333
69.791348	22.998741	11.550000
69.796036	23.091171	11.566667
70.284054	22.912344	11.583333
69.966636	23.031562	11.600000
70.132341	23.156992	11.616667
70.137028	23.249600	11.633333
70.463890	23.223053	11.650000
70.468647	23.223053	11.666667
70.634421	23.256174	11.683333
70.639178	23.256174	11.700000
70.804952	23.289355	11.716667
70.809708	23.289355	11.733333
70.975413	23.415503	11.750000
70.980309	23.229748	11.766667
71.307170	23.203383	11.783333
71.150770	23.355897	11.800000
71.316405	23.575371	11.816667
71.643336	23.456161	11.833333
71.487005	23.515766	11.850000
71.814006	23.303469	11.866667
71.818693	23.396556	11.883333
72.145694	23.184258	11.900000
71.828276	23.303469	11.916667
71.994050	23.336951	11.933333
71.998736	23.430098	11.950000
72.164510	23.463700	11.966667
72.330214	23.590688	11.983333
72.657076	23.564867	12.000000
72.500675	23.717915	12.016667
72.666448	23.751817	12.033333
72.671205	23.751817	12.050000
72.836979	23.785780	12.066667
73.002752	23.819802	12.083333
73.168596	23.760200	12.100000
73.173353	23.760200	12.116667
73.500284	23.640996	12.133333
73.343953	23.700598	12.150000
73.509727	23.734681	12.166667
73.514413	23.828425	12.183333
73.841274	23.803027	12.200000
73.685014	23.768824	12.216667
74.011945	23.649622	12.233333
73.694386	23.956492	12.250000
74.343421	23.812014	12.266667
73.864916	23.990815	12.283333
74.352864	23.905998	12.300000
74.357621	23.905998	12.316667
74.523323	24.034545	12.333333
74.528150	23.940442	12.350000
74.854940	24.009510	12.366667
74.859768	23.915346	12.383333
74.703366	24.069108	12.400000
74.708052	24.163331	12.416667
75.034913	24.138416	12.433333
75.039528	24.327159	12.450000
75.527546	24.148367	12.466667
75.371357	24.019220	12.483333
75.537130	24.053965	12.500000
75.541816	24.148367	12.516667
75.546502	24.242829	12.533333
76.034520	24.064037	12.550000
75.878260	24.029172	12.566667
75.883017	24.029172	12.583333
76.048719	24.158560	12.600000
76.214563	24.098963	12.616667
76.380336	24.133949	12.633333
76.224005	24.193545	12.650000
76.389707	24.323292	12.666667
76.716638	24.204100	12.683333
76.560307	24.263696	12.700000
76.887167	24.239266	12.716667
77.053153	23.990206	12.733333
76.896823	24.049802	12.750000
76.901366	24.334087	12.766667
77.228226	24.309779	12.783333
77.071895	24.369373	12.800000
77.237597	24.499720	12.816667
77.403298	24.630305	12.833333
77.730158	24.606298	12.850000
77.573827	24.665891	12.866667
77.900829	24.451525	12.883333
77.744356	24.701537	12.900000
78.232446	24.427520	12.916667
78.076115	24.487112	12.933333
78.241887	24.522759	12.950000
78.085557	24.582352	12.966667
78.573432	24.594234	12.983333
78.417101	24.653826	13.000000
78.582874	24.689653	13.016667
78.426543	24.749244	13.033333
78.914490	24.665949	13.050000
78.919175	24.761488	13.066667
78.923860	24.857086	13.083333
78.928616	24.857086	13.100000
79.416563	24.773973	13.116667
79.421391	24.678315	13.133333
79.103830	24.988870	13.150000
79.591776	24.905879	13.166667
79.596533	24.905879	13.183333
79.762449	24.750512	13.200000
79.928221	24.786701	13.216667
79.933121	24.595203	13.233333
79.776646	24.846290	13.250000
80.103506	24.822950	13.266667
80.269278	24.859259	13.283333
80.274106	24.763361	13.300000
80.439878	24.799670	13.316667
80.605794	24.644183	13.333333
80.610407	24.836040	13.350000
80.615091	24.932057	13.366667
80.780935	24.872469	13.383333
80.946707	24.908959	13.400000
80.951391	25.005096	13.416667
81.117235	24.945509	13.433333
81.122064	24.849372	13.450000
81.126676	25.041706	13.466667
81.292376	25.174692	13.483333
81.458219	25.115106	13.500000
81.462904	25.211482	13.516667
81.789835	25.092311	13.533333
81.794519	25.188747	13.550000
82.121523	24.973140	13.566667
81.965264	24.936348	13.583333
81.969948	25.032725	13.600000
82.135720	25.069576	13.616667
82.301419	25.203044	13.633333
82.145016	25.359243	13.650000
82.310715	25.493068	13.666667
82.476413	25.627133	13.683333
82.642185	25.664463	13.700000
82.646868	25.761436	13.716667
83.295974	25.523108	13.733333
83.139861	25.291946	13.750000
82.983531	25.351530	13.766667
83.310462	25.232363	13.783333
83.315146	25.329219	13.800000
83.319830	25.426133	13.816667
83.485601	25.463526	13.833333
83.651445	25.403944	13.850000
83.656274	25.306969	13.866667
83.660958	25.403944	13.883333
83.826729	25.441396	13.900000
83.992354	25.673277	13.916667
84.319285	25.554115	13.933333
84.163100	25.419328	13.950000
84.328871	25.456901	13.966667
84.333701	25.359746	13.983333
84.821792	25.083906	14.000000
84.182054	25.516482	14.016667
84.669926	25.532228	14.033333
84.674756	25.434954	14.050000
85.001541	25.510402	14.066667
85.006371	25.413068	14.083333
85.010981	25.607796	14.100000
85.176898	25.450823	14.116667
85.342669	25.488637	14.133333
85.347352	25.586091	14.150000
85.674210	25.564447	14.166667
85.518026	25.429058	14.183333
85.683797	25.466933	14.200000
85.688480	25.564447	14.216667
85.693163	25.662021	14.233333
86.019948	25.738191	14.250000
86.024631	25.835944	14.266667
86.351636	25.619036	14.283333
86.195232	25.776367	14.300000
86.361002	25.814602	14.316667
86.365832	25.716789	14.333333
86.692690	25.695448	14.350000
86.697447	25.695448	14.366667
87.024451	25.478480	14.383333
86.706960	25.695448	14.400000
87.033744	25.772101	14.416667
86.877413	25.831678	14.433333
87.365358	25.750942	14.450000
87.370041	25.848995	14.466667
87.213710	25.908571	14.483333
87.540568	25.887532	14.500000
87.706486	25.729844	14.516667
87.550155	25.789420	14.533333
88.038100	25.708807	14.550000
87.881769	25.768382	14.566667
88.047613	25.708807	14.583333
87.891208	25.866555	14.600000
88.217992	25.943931	14.616667
88.061661	26.003505	14.633333
88.388445	26.081121	14.650000
88.393202	26.081121	14.666667
88.559045	26.021547	14.683333
88.724815	26.060446	14.700000
88.890659	26.000873	14.716667
88.895416	26.000873	14.733333
88.900025	26.197996	14.750000
89.227030	25.980260	14.766667
89.392874	25.920687	14.783333
89.558791	25.762581	14.800000
89.241373	25.881727	14.816667
89.407069	26.019279	14.833333
89.572765	26.157071	14.850000
89.738683	25.998787	14.866667
89.743440	25.998787	14.883333
89.909209	26.037928	14.900000
89.752730	26.295101	14.916667
90.401762	26.155710	14.933333
90.084270	26.373801	14.950000
90.411201	26.254661	14.966667
90.254870	26.314231	14.983333
