Mon Apr 01 15:15:51 2019


Number of Points = 15778

Depth (nm)	Load (µN)	Time (s)
-2.895822	-0.798084	0.000000
-3.361598	-1.349598	0.016667
-3.505669	-1.393271	0.033333
130.803361	47.593843	7.516667
131.142206	47.831555	7.533333
131.320142	47.891109	7.550000
132.142427	47.713077	7.566667
131.998189	47.891575	7.583333
132.498120	48.070963	7.600000
132.837054	48.190857	7.616667
133.337074	48.251584	7.633333
133.354012	48.251584	7.650000
134.015120	48.253148	7.666667
134.193055	48.313429	7.683333
134.532168	48.194616	7.700000
134.710013	48.374765	7.716667
135.210033	48.436345	7.733333
135.549056	48.437524	7.750000
135.726901	48.618276	7.766667
136.227011	48.560235	7.783333
136.565852	48.802294	7.800000
136.904965	48.683492	7.816667
136.921722	48.924367	7.833333
137.582919	48.807295	7.850000
137.760673	49.109840	7.866667
138.099695	49.111811	7.883333
138.438626	49.234732	7.900000
139.099731	49.239102	7.916667
138.955491	49.419565	7.933333
139.616596	49.424300	7.950000
139.472265	49.726249	7.966667
140.133461	49.610043	7.983333
140.472483	49.612685	8.000000
140.972682	49.434507	8.016667
140.989620	49.434507	8.033333
141.489638	49.499370	8.050000
141.506485	49.620980	8.066667
142.167589	49.626817	8.083333
142.023257	49.929845	8.100000
143.006627	49.695421	8.116667
142.862478	49.754810	8.133333
143.362403	49.942737	8.150000
143.540153	50.249979	8.166667
144.040261	50.194152	8.183333
144.218103	50.379606	8.200000
144.718027	50.569162	8.216667
145.057139	50.450396	8.233333
145.396160	50.454321	8.250000
145.735180	50.458307	8.266667
146.074200	50.462355	8.283333
146.252134	50.525845	8.300000
146.752056	50.716677	8.316667
147.091169	50.597918	8.333333
147.430189	50.602271	8.350000
147.446942	50.848675	8.366667
147.946772	51.164067	8.383333
148.446971	50.985939	8.400000
148.463817	51.109470	8.416667
149.124826	51.242925	8.433333
149.141578	51.490528	8.450000
149.641592	51.560251	8.466667
149.819431	51.748961	8.483333
150.480438	51.884051	8.500000
150.658464	51.824681	8.516667
151.319750	51.587201	8.533333
151.336595	51.711514	8.550000
151.675614	51.717149	8.566667
152.014633	51.722845	8.583333
152.514646	51.793788	8.600000
152.692578	51.859035	8.616667
153.031504	51.989710	8.633333
153.209529	51.930344	8.650000
153.870628	51.942532	8.666667
153.887473	52.067447	8.683333
154.387579	52.014329	8.700000
154.565510	52.080001	8.716667
154.904341	52.336741	8.733333
155.243265	52.468628	8.750000
155.743277	52.541396	8.766667
156.082295	52.548192	8.783333
156.582495	52.370113	8.800000
156.760426	52.436331	8.816667
157.099538	52.317612	8.833333
157.116382	52.443250	8.850000
157.777386	52.583092	8.866667
157.955317	52.649613	8.883333
158.455422	52.597483	8.900000
158.794251	52.856948	8.916667
158.972181	52.923772	8.933333
159.311104	53.057601	8.950000
159.811304	52.879541	8.966667
159.989140	53.072968	8.983333
160.328157	53.080743	9.000000
160.505993	53.274531	9.016667
161.005812	53.603477	9.033333
161.344829	53.611678	9.050000
161.845029	53.433634	9.066667
162.023244	53.120542	9.083333
162.200984	53.441898	9.100000
162.700993	53.517959	9.116667
162.879018	53.458612	9.133333
163.379027	53.534917	9.150000
163.879036	53.611467	9.166667
163.895974	53.611467	9.183333
164.396078	53.560817	9.200000
164.573816	53.883983	9.216667
165.073824	53.961262	9.233333
165.412937	53.842578	9.250000
165.590770	54.038785	9.266667
166.091066	53.732957	9.283333
166.429986	53.869947	9.300000
166.769003	53.879193	9.316667
166.785749	54.135224	9.333333
167.446843	54.154142	9.350000
167.463589	54.410653	9.366667
168.124683	54.430059	9.383333
168.302516	54.627716	9.400000
168.802522	54.706944	9.416667
168.980451	54.776317	9.433333
169.319660	54.528943	9.450000
169.658579	54.667752	9.466667
170.158779	54.489754	9.483333
170.175427	54.876418	9.500000
170.836617	54.768103	9.516667
171.014545	54.837841	9.533333
171.675832	54.600521	9.550000
171.531586	54.788981	9.566667
172.031592	54.869434	9.583333
172.048336	55.128114	9.600000
172.709331	55.279275	9.616667
173.048249	55.419904	9.633333
173.548449	55.241928	9.650000
173.404202	55.430984	9.666667
174.065197	55.583241	9.683333
174.243222	55.523918	9.700000
174.582042	55.795367	9.716667
175.082144	55.747554	9.733333
175.582343	55.569592	9.750000
175.760173	55.770757	9.766667
176.099285	55.652118	9.783333
176.438202	55.794207	9.800000
176.455043	55.924660	9.816667
176.955046	56.007794	9.833333
177.132973	56.079111	9.850000
177.632781	56.424299	9.866667
177.971697	56.567597	9.883333
178.471896	56.389656	9.900000
178.649725	56.592512	9.916667
178.988739	56.605062	9.933333
179.488741	56.689657	9.950000
179.988941	56.511724	9.966667
180.005879	56.511724	9.983333
180.344794	56.655877	10.000000
180.844895	56.609425	10.016667
181.022822	56.681654	10.033333
181.361638	56.958011	10.050000
181.700750	56.839396	10.066667
182.039862	56.720781	10.083333
182.378777	56.865787	10.100000
182.556703	56.938380	10.116667
183.056705	57.024444	10.133333
183.234532	57.229360	10.150000
183.573347	57.507533	10.166667
184.073546	57.329626	10.183333
184.412559	57.343403	10.200000
184.590584	57.284101	10.216667
184.929498	57.430443	10.233333
185.429499	57.517727	10.250000
185.768511	57.531811	10.266667
185.946337	57.738059	10.283333
186.446437	57.693028	10.300000
186.624363	57.766655	10.316667
186.963375	57.781045	10.333333
187.302288	57.928602	10.350000
187.641201	58.076402	10.366667
187.980113	58.224443	10.383333
188.319125	58.239261	10.400000
188.658138	58.254142	10.416667
189.158137	58.343378	10.433333
189.336162	58.284087	10.450000
189.836261	58.239861	10.466667
190.014086	58.448046	10.483333
190.353098	58.463295	10.500000
190.692110	58.478605	10.516667
191.192208	58.434689	10.533333
191.370234	58.375401	10.550000
191.709145	58.524906	10.566667
191.886969	58.733940	10.583333
192.387068	58.690333	10.600000
192.887166	58.646788	10.616667
192.904105	58.646788	10.633333
193.243116	58.662591	10.650000
193.743114	58.753665	10.666667
194.082024	58.904266	10.683333
194.421137	58.785701	10.700000
194.760249	58.667136	10.716667
194.938072	58.877265	10.733333
195.438170	58.834217	10.750000
195.455007	58.969073	10.766667
196.115990	59.136884	10.783333
196.132928	59.136884	10.800000
196.632925	59.229303	10.816667
196.810646	59.575856	10.833333
197.632918	59.414874	10.850000
197.810740	59.626575	10.866667
198.149954	59.372507	10.883333
198.166790	59.508026	10.900000
198.827975	59.406509	10.916667
199.005695	59.754337	10.933333
199.505894	59.576520	10.950000
199.683919	59.517247	10.966667
199.861741	59.729679	10.983333
200.361634	59.959872	11.000000
200.700747	59.841333	11.016667
200.878568	60.054369	11.033333
201.217373	60.344740	11.050000
201.878660	60.107672	11.066667
202.217670	60.125563	11.083333
202.234505	60.262047	11.100000
203.056879	59.965718	11.116667
203.073817	59.965718	11.133333
203.251740	60.042999	11.150000
203.590647	60.197744	11.166667
203.768365	60.548840	11.183333
204.268359	60.644927	11.200000
204.445972	61.134132	11.216667
205.107156	61.034361	11.233333
205.446268	60.915843	11.250000
205.946468	60.738067	11.266667
206.124493	60.678808	11.283333
206.463605	60.560290	11.300000
206.641424	60.775754	11.316667
207.141624	60.597981	11.333333
207.319443	60.813689	11.350000
207.497365	60.892005	11.366667
207.997151	61.265129	11.383333
208.658437	61.028113	11.400000
208.514185	61.225241	11.416667
209.014281	61.185415	11.433333
209.192202	61.264157	11.450000
209.853178	61.441496	11.466667
210.031100	61.520481	11.483333
210.370108	61.540277	11.500000
210.709013	61.698551	11.516667
211.048229	61.441636	11.533333
211.064855	61.857068	11.550000
211.887125	61.699429	11.566667
212.065046	61.778841	11.583333
212.565245	61.601102	11.600000
212.743271	61.541856	11.616667
212.921192	61.621330	11.633333
213.582374	61.523130	11.650000
213.760399	61.463885	11.666667
213.777129	61.741631	11.683333
214.760277	61.803240	11.700000
214.616232	61.723399	11.716667
214.794049	61.942385	11.733333
215.293935	62.182453	11.750000
215.794029	62.144118	11.766667
216.133142	62.025638	11.783333
216.149975	62.165084	11.800000
216.811052	62.207203	11.816667
216.827886	62.346830	11.833333
217.488858	62.529124	11.850000
217.505586	62.808919	11.866667
218.327959	62.512744	11.883333
218.506194	62.173708	11.900000
218.845097	62.335040	11.916667
219.023122	62.275805	11.933333
219.362129	62.297328	11.950000
219.701136	62.318912	11.966667
219.879162	62.259679	11.983333
220.217853	62.702026	12.000000
220.717947	62.664686	12.016667
220.895762	62.886343	12.033333
221.395750	62.989783	12.050000
221.573670	63.071210	12.066667
222.073658	63.175016	12.083333
222.412665	63.197398	12.100000
222.912758	63.160616	12.116667
222.929696	63.160616	12.133333
223.429790	63.123897	12.150000
223.768691	63.287544	12.166667
224.107909	63.028015	12.183333
224.446915	63.050647	12.200000
224.785816	63.214541	12.216667
224.963841	63.155318	12.233333
225.302847	63.178134	12.250000
225.641747	63.342395	12.266667
225.980859	63.223952	12.283333
