Thu Nov 07 13:50:41 2013

Number of Points = 1051
Depth (nm)	Load (µN)	Time (s)
852.496896	2627.894875	7.200000
854.903509	2641.494124	7.216667
856.987882	2657.093277	7.233333
859.714154	2672.546326	7.250000
862.280335	2687.461239	7.266667
864.846069	2703.044270	7.283333
867.573523	2716.731279	7.300000
869.979569	2731.177036	7.316667
872.546073	2745.612164	7.333333
874.952921	2758.860608	7.350000
877.198841	2772.822129	7.366667
879.925329	2787.952321	7.383333
882.330828	2803.214722	7.400000
884.736300	2818.516199	7.416667
887.463139	2833.121965	7.433333
890.029472	2847.810331	7.450000
892.274820	2862.627313	7.466667
894.841538	2876.741513	7.483333
897.246885	2892.231042	7.500000
899.974037	2906.368727	7.516667
902.218852	2921.979520	7.533333
904.945084	2937.491675	7.550000
907.672165	2951.735340	7.566667
909.757741	2965.540301	7.583333
912.645259	2979.803650	7.600000
914.408950	2995.078208	7.616667
917.454693	3012.662619	7.633333
920.020291	3028.448655	7.650000
922.426714	3042.331079	7.666667
924.832227	3057.572266	7.683333
927.237716	3072.849650	7.700000
929.642287	3089.497556	7.716667
932.206861	3106.811449	7.733333
934.772752	3122.159757	7.750000
937.499099	3137.499371	7.766667
939.904913	3152.292174	7.783333
942.630760	3168.377894	7.800000
945.358846	3181.122394	7.816667
947.605021	3194.704226	7.833333
949.849813	3210.349903	7.850000
952.255061	3225.987036	7.866667
954.820307	3242.297553	7.883333
957.706945	3257.875143	7.900000
959.791618	3273.027100	7.916667
962.356328	3290.137399	7.933333
964.600973	3306.003400	7.950000
967.325647	3323.840549	7.966667
969.729793	3341.121067	7.983333
972.295783	3356.322547	8.000000
974.700341	3372.989320	8.016667
977.426297	3388.912039	8.033333
979.830804	3405.656081	8.050000
982.878604	3420.168982	8.066667
985.124925	3433.532955	8.083333
987.369351	3449.725729	8.100000
990.096602	3463.716644	8.116667
992.180031	3480.725033	8.133333
995.065357	3498.260189	8.150000
997.471111	3513.141204	8.166667
999.875896	3529.469270	8.183333
1002.602565	3544.327766	8.200000
1004.686346	3560.812348	8.216667
1007.411062	3578.585413	8.233333
1009.976228	3595.016070	8.250000
1012.220892	3610.853834	8.266667
1014.946489	3627.312987	8.283333
1017.350622	3644.613218	8.300000
1019.915690	3661.189977	8.316667
1022.480734	3677.803313	8.333333
1024.885759	3693.772995	8.350000
1027.773168	3708.199704	8.366667
1030.341058	3720.563799	8.383333
1032.746996	3735.171124	8.400000
1035.153403	3749.078688	8.416667
1036.915924	3766.098490	8.433333
1039.317397	3787.370847	8.450000
1042.523677	3804.823949	8.466667
1044.927540	3822.528196	8.483333
1047.653319	3838.716242	8.500000
1049.737656	3854.369278	8.516667
1052.301923	3872.142431	8.533333
1055.026641	3889.913366	8.550000
1057.430376	3907.807790	8.566667
1059.995559	3924.213723	8.583333
1062.239763	3940.736814	8.600000
1064.964879	3957.914512	8.616667
1067.690470	3974.381613	8.633333
1070.095084	3990.965608	8.650000
1072.982616	4005.208553	8.666667
1074.907264	4019.725700	8.683333
1077.472293	4036.360914	8.700000
1079.877327	4052.317052	8.716667
1082.119332	4072.123219	8.733333
1084.683275	4090.378429	8.750000
1087.246684	4109.432268	8.766667
1090.131528	4127.686757	8.783333
1092.536955	4143.056414	8.800000

1094.780352	4160.784498	8.816667
1097.505156	4178.426974	8.833333
1099.910008	4194.655385	8.850000
1102.474801	4211.641647	8.866667
1105.039573	4228.661796	8.883333
1107.121341	4248.148322	8.900000
1110.005984	4266.703639	8.916667
1112.411242	4282.325968	8.933333
1114.974881	4301.035538	8.950000
1117.701051	4316.639552	8.966667
1119.784252	4333.987503	8.983333
1122.509860	4350.430031	9.000000
1124.752972	4368.584392	9.016667
1127.153915	4390.645990	9.033333
1130.199355	4408.682252	9.050000
1132.604969	4423.774043	9.066667
1135.007930	4442.823568	9.083333
1137.412977	4458.761026	9.100000
1139.816418	4477.094549	9.116667
1142.701264	4495.346689	9.133333
1144.783703	4513.832531	9.150000
1147.186006	4533.864044	9.166667
1149.910832	4551.473988	9.183333
1152.153139	4570.828903	9.200000
1155.037859	4589.269145	9.216667
1157.442197	4606.263789	9.233333
1160.006454	4624.051801	9.250000
1162.731701	4641.032528	9.266667
1164.654010	4659.042038	9.283333
1167.698008	4679.231053	9.300000
1169.781825	4695.659871	9.316667
1172.343801	4716.851502	9.333333
1175.069478	4733.191129	9.350000
1177.312079	4752.108124	9.366667
1180.034992	4772.572857	9.383333
1182.439108	4789.899567	9.400000
1184.680541	4810.558622	9.416667
1187.563847	4831.108633	9.433333
1189.646393	4849.434600	9.450000
1192.368619	4870.924870	9.466667
1195.254044	4888.313430	9.483333
1197.335967	4907.568761	9.500000
1200.713818	4908.425078	9.516667
1199.768767	4895.480494	9.533333
1199.160055	4859.492144	9.550000
1197.274030	4814.121056	9.566667
1195.070193	4764.140447	9.583333
1193.028301	4711.930367	9.600000
1190.023919	4659.405890	9.616667
1187.338699	4609.475758	9.633333
1185.135277	4558.875915	9.650000
1181.966703	4511.936434	9.666667
1179.598774	4467.393050	9.683333
1176.909758	4423.128904	9.700000
1174.379509	4381.375410	9.716667
1172.012229	4335.862562	9.733333
1169.323853	4290.643996	9.750000
1166.954733	4247.877511	9.766667
1164.585483	4205.304024	9.783333
1161.413719	4163.126740	9.800000
1159.363632	4123.146281	9.816667
1156.511552	4082.783591	9.833333
1154.300754	4043.193041	9.850000
1151.931885	4000.052141	9.866667
1149.239412	3960.947500	9.883333
1146.709300	3918.990200	9.900000
1143.856108	3880.287133	9.916667
1141.161295	3844.674692	9.933333
1139.269760	3807.526908	9.950000
1136.415741	3770.058187	9.966667
1134.365470	3730.353863	9.983333
1131.351716	3691.816964	10.000000
1128.816368	3657.675472	10.016667
1126.442852	3621.470373	10.033333
1123.909230	3584.750465	10.050000
1121.856934	3548.067698	10.066667
1119.164041	3509.589524	10.083333
1116.629605	3474.086458	10.100000
1114.095534	3438.038513	10.116667
1111.240393	3402.244417	10.133333
1108.704694	3368.625981	10.150000
1106.329841	3334.415611	10.166667
1103.954422	3301.051771	10.183333
1101.420272	3265.120614	10.200000
1098.723687	3232.152850	10.216667
1096.508900	3198.515862	10.233333
1093.973051	3165.121517	10.250000
1091.277073	3131.248200	10.266667
1088.579632	3099.558687	10.283333
1086.364436	3066.532719	10.300000
1083.987761	3035.042422	10.316667
1081.613667	2999.699994	10.333333
1078.595313	2968.029626	10.350000
1076.378820	2936.939137	10.366667
1073.520750	2905.516175	10.383333
1071.303190	2876.018948	10.400000
1068.765453	2845.441571	10.416667
1066.068443	2813.108297	10.433333
1063.851041	2783.375468	10.450000
1061.473927	2752.540256	10.466667
1058.776180	2721.306202	10.483333
1056.398441	2691.404556	10.500000
1053.699644	2661.737611	10.516667
1051.321716	2632.118701	10.533333
1048.624410	2600.226127	10.550000
1046.245448	2572.149936	10.566667
1043.546268	2543.055031	10.583333
1041.328024	2514.578285	10.600000
1038.628244	2486.378970	10.616667
1036.250158	2456.994768	10.633333
1033.228821	2429.777730	10.650000
1031.169067	2404.226362	10.666667
1028.629411	2376.513200	10.683333
1026.088455	2350.740743	10.700000
1023.547821	2324.488063	10.716667
1021.329267	2296.474362	10.733333
1018.790449	2267.511482	10.750000
1016.250341	2240.472341	10.766667
1013.710537	2212.981065	10.783333
1011.009764	2186.264079	10.800000
1007.987156	2160.943755	10.816667
1005.926195	2137.192770	10.833333
1003.866708	2111.242799	10.850000
1001.326455	2084.421542	10.866667
998.786872	2056.599808	10.883333
995.764597	2030.781829	10.900000
993.061304	2007.826372	10.916667
991.160731	1984.169246	10.933333
988.458417	1959.752557	10.950000
986.237469	1935.310989	10.966667
983.536103	1909.479032	10.983333
981.154501	1885.342834	11.000000
978.611965	1861.929228	11.016667
976.070447	1836.995489	11.033333
973.690050	1811.060069	11.050000
970.986778	1788.073299	11.066667
968.283066	1765.743010	11.083333
966.060729	1743.374661	11.100000
963.518063	1720.154862	11.116667
961.135443	1697.538048	11.133333
958.593672	1672.981450	11.150000
955.889567	1651.237714	11.166667
953.667538	1628.410808	11.183333
951.285290	1605.239189	11.200000
948.420464	1583.898680	11.216667
945.716048	1562.620289	11.233333
943.170669	1543.448926	11.250000
940.947220	1522.741045	11.266667
938.403408	1501.230917	11.283333
936.020002	1479.787381	11.300000
933.797337	1457.909248	11.316667
931.253954	1435.759516	11.333333
928.388519	1415.328578	11.350000
925.843978	1394.906998	11.366667
923.299362	1374.598198	11.383333
921.075313	1354.785813	11.400000
918.530547	1334.699754	11.416667
916.146514	1314.191606	11.433333
913.602560	1292.893833	11.450000
910.736271	1273.738148	11.466667
908.190244	1255.534950	11.483333
905.804003	1238.321837	11.500000
903.257849	1220.308991	11.516667
900.873054	1200.938120	11.533333
898.488183	1181.679663	11.550000
895.942133	1163.511333	11.566667
893.557115	1144.472553	11.583333
890.851052	1125.652126	11.600000
888.465274	1107.747797	11.616667
885.918943	1089.998828	11.633333
883.533631	1071.399246	11.650000
880.988058	1052.518046	11.666667
878.441811	1034.643641	11.683333
876.216463	1016.769619	11.700000
873.188320	999.709773	11.716667
870.480200	983.957213	11.733333
