Thu Mar 21 15:41:05 2019


Number of Points = 15270

Depth (nm)	Load (µN)	Time (s)
-1.061161	0.732251	0.000000
-1.057636	0.446084	0.016667
-1.537632	0.682520	0.033333
239.623590	40.061538	12.750000
239.787987	40.002241	12.766667
239.791195	40.138549	12.783333
239.955592	40.079252	12.800000
239.959107	39.806694	12.816667
239.801330	39.865992	12.833333
239.965727	39.806694	12.850000
239.485775	39.984588	12.866667
239.972245	39.942943	12.883333
239.975657	39.806694	12.900000
239.656793	39.925290	12.916667
239.821190	39.865992	12.933333
239.824398	40.002241	12.950000
239.827810	39.865992	12.966667
239.992105	39.942943	12.983333
239.834430	39.865992	13.000000
239.998929	39.670505	13.016667
240.002240	39.670505	13.033333
239.844667	39.457605	13.050000
239.686788	39.652973	13.066667
239.689996	39.789102	13.083333
239.693306	39.789102	13.100000
239.696514	39.925290	13.116667
239.860911	39.865992	13.133333
239.864119	40.002241	13.150000
239.706546	39.789102	13.166667
239.870739	40.002241	13.183333
239.874253	39.729803	13.200000
239.877461	39.865992	13.216667
239.880771	39.865992	13.233333
240.045270	39.670505	13.250000
239.887595	39.593674	13.266667
239.729716	39.789102	13.283333
239.894216	39.593674	13.300000
239.736336	39.789102	13.316667
239.739749	39.652973	13.333333
239.904044	39.729803	13.350000
239.907354	39.729803	13.366667
239.749475	39.925290	13.383333
239.914076	39.593674	13.400000
239.917488	39.457605	13.416667
239.920696	39.593674	13.433333
239.924108	39.457605	13.450000
239.766331	39.516905	13.466667
239.608452	39.712272	13.483333
240.095023	39.534375	13.500000
239.937451	39.321595	13.516667
239.779775	39.244946	13.533333
239.621794	39.576204	13.550000
239.947279	39.457605	13.566667
239.950589	39.457605	13.583333
239.792812	39.516905	13.600000
239.635035	39.576204	13.616667
239.960519	39.457605	13.633333
239.802844	39.380895	13.650000
239.967241	39.321595	13.666667
239.809464	39.380895	13.683333
239.812876	39.244946	13.700000
239.654997	39.440195	13.716667
239.819292	39.516905	13.733333
239.661515	39.576204	13.750000
239.825810	39.652973	13.766667
239.506946	39.771571	13.783333
239.832226	39.925290	13.800000
239.835843	39.516905	13.816667
240.000138	39.593674	13.833333
240.164739	39.262295	13.850000
239.845977	39.244946	13.866667
239.849389	39.109056	13.883333
239.852495	39.380895	13.900000
239.855907	39.244946	13.916667
239.698130	39.304246	13.933333
240.023512	39.321595	13.950000
239.865837	39.244946	13.966667
239.869249	39.109056	13.983333
239.711370	39.304246	14.000000
239.875665	39.380895	14.016667
239.556801	39.499495	14.033333
239.882183	39.516905	14.050000
239.724304	39.712272	14.066667
240.049891	39.457605	14.083333
239.731231	39.304246	14.100000
240.056715	39.185645	14.116667
239.576662	39.499495	14.133333
239.902044	39.516905	14.150000
239.905456	39.380895	14.166667
240.070057	39.049755	14.183333
239.912280	39.109056	14.200000
239.915590	39.109056	14.216667
239.757813	39.168357	14.233333
239.922312	38.973226	14.250000
239.764535	39.032527	14.266667
239.767743	39.168357	14.283333
239.609966	39.227658	14.300000
